name,type,value,date
MH-XXY-2F-213,3,81.6,14:19
MH-XXY-2F-212,4,60.0,14:19
MH-YX3-2F-207,5,57.4,14:19
MH-ZYXY-6F-01,6,56.6,14:19
MH-XZY-3F-303,7,56.4,14:19
MH-HJL-3F-308,8,41.4,14:19
MH-XSY-3F-303,9,40.4,14:19
MH-YX2-5F-2-509,10,39.8,14:19
MH-CLA-4F-401-2,1,89.4,14:20
MH-CLF-5F-519,2,77.0,14:20
MH-XXY-5F-505,3,62.2,14:20
MH-HKY-2F-208,4,52.8,14:20
MH-YX7-5F-510,5,41.2,14:20
MH-NS1-4F-417,6,35.4,14:20
MH-CLA-4F-402-2,7,35.4,14:20
MH-HX-A-4F-408,8,33.6,14:20
MH-HJKXL-2F-08,9,27.6,14:20
MH-CLB-3F-304,10,24.0,14:20
MH-XZY-1F-115,1,170.2,14:21
MH-XXY-5F-508,2,109.8,14:21
MH-GCLXSYZX-5F-01,3,60.4,14:21
MH-NS2-3F-0-303,4,55.8,14:21
MH-BYGTSG-4F-05,5,54.6,14:21
MH-YX6-3F-306,6,53.4,14:21
MH-MLL-3F-A307,7,52.0,14:21
MH-NS3-3F-XXS,8,49.2,14:21
MH-CLF-2F-201,9,46.4,14:21
MH-HJL-4F-410,10,39.0,14:21
MH-MLL-5F-A506-1,1,40.8,14:22
MH-LZDTSG-2F-05,2,37.2,14:22
MH-LWLZX-2F-02,3,37.0,14:22
MH-ZYXY-6F-05,4,32.4,14:22
MH-YX3-2F-201,5,27.2,14:22
MH-WX-4F-411,6,24.8,14:22
MH-MLL-6F-A606,7,22.8,14:22
MH-WX-4F-419,8,22.4,14:22
MH-BYGTSG-2F-03,9,18.8,14:22
MH-LXZL-4F-423-1,10,17.6,14:22
MH-MLL-6F-B604,1,169.0,14:23
MH-GCLXSYZX-5F-04,2,103.0,14:23
MH-YXL-1-2F-04,3,56.0,14:23
MH-HJL-3F-309,4,50.8,14:23
MH-MLL-4F-B418,5,46.8,14:23
MH-NS1-1F-105,6,42.2,14:23
MH-XZY-1F-103,7,33.0,14:23
MH-YX3-4F-416,8,32.2,14:23
MH-CLD-4F-439,9,31.8,14:23
MH-CLD-4F-403,10,30.8,14:23
MH-LZDTSG-3F-01,1,132.0,14:24
MH-XXY-1F-115,2,87.0,14:24
MH-XXY-4F-407,3,84.6,14:24
MH-HJL-4F-417,4,70.8,14:24
MH-MLL-4F-A406,5,68.2,14:24
MH-MLL-6F-B608,6,58.8,14:24
MH-XZY-3F-312,7,51.4,14:24
MH-XXY-1F-114,8,50.8,14:24
MH-FC1-4F-418,9,43.4,14:24
MH-BYGTSG-2F-04,10,43.2,14:24
MH-LZDTSG-2F-04,1,27.2,14:25
MH-YYG-2F-09,2,25.8,14:25
MH-GCLXSYZX-5F-01,3,19.8,14:25
MH-XSY-1F-115,4,16.6,14:25
MH-GCLXSYZX-3F-06,5,15.8,14:25
MH-YX1-2F-201-B,6,15.6,14:25
MH-YX3-5F-521,7,15.0,14:25
MH-YXL-6-1F-01,8,14.2,14:25
MH-FC1-2F-218,9,14.0,14:25
MH-NSSXL-2F-205,10,12.4,14:25
MH-BYGTSG-2F-04,1,69.0,14:26
MH-BYGTSG-4F-04,2,64.0,14:26
MH-MLL-7F-A702,3,56.8,14:26
MH-YX3-5F-500,4,48.2,14:26
MH-FC1-2F-203,5,46.2,14:26
MH-BYGTSG-2F-05,6,45.4,14:26
MH-MLL-3F-B308,7,44.2,14:26
MH-YX4A-4C302,8,40.8,14:26
MH-XXY-4F-411,9,33.0,14:26
MH-YX4B-4B111,10,31.0,14:26
MH-BYGSXX-3F-01,1,204.2,14:27
MH-MLL-4F-B401,2,97.6,14:27
MH-GCLXSYZX-3F-02,3,74.2,14:27
MH-HX-A-5F-535,4,71.0,14:27
MH-NS1-4F-XXS,5,63.0,14:27
MH-FC1-2F-202,6,56.8,14:27
MH-LZDTSG-2F-01,7,49.8,14:27
MH-FC1-5F-518,8,47.4,14:27
MH-NS2-5F-0-508-1,9,45.0,14:27
MH-MLL-10F-A1021,10,45.0,14:27
MH-NSSXL-2F-213,1,86.0,14:28
MH-BYGTSG-2F-04,2,76.2,14:28
MH-MLL-7F-A712,3,55.2,14:28
MH-BYGTSG-3F-01,4,54.6,14:28
MH-YX2-1F-2-112,5,53.8,14:28
XH-XSY-2F-S203-B,6,49.8,14:28
MH-BYGTSG-2F-03,7,42.6,14:28
MH-YYG-1F-07,8,40.0,14:28
MH-HKY-4F-408,9,40.0,14:28
MH-MLL-6F-A606,10,38.4,14:28
MH-HX-A-5F-526,1,161.0,14:29
MH-CL-E-3F-01,2,120.0,14:29
MH-BYGTSG-4F-01,3,118.4,14:29
MH-BYGTSG-2F-03,4,116.6,14:29
MH-SDL-2F-N201,5,95.4,14:29
MH-CLA-5F-502-1,6,95.2,14:29
MH-HJL-3F-309,7,71.6,14:29
MH-HJKXL-2F-08,8,71.4,14:29
MH-YYG-2F-09,9,65.4,14:29
MH-YX2-4F-2-413,10,54.2,14:29
MH-FC2-3F-314,1,36.2,14:30
MH-CLF-5F-519,2,22.2,14:30
MH-MLL-2F-A201,3,20.0,14:30
MH-HJL-3F-309,4,17.4,14:30
MH-XSY-1F-105,5,14.0,14:30
MH-BYGTSG-4F-05,6,10.0,14:30
MH-MLL-6F-B608,7,9.8,14:30
MH-MLL-7F-A702,8,9.4,14:30
MH-FXCSZX-3-4F-03,9,7.4,14:30
MH-XXY-3F-313,10,7.0,14:30
MH-MLL-6F-B608,1,71.8,14:31
MH-HX-A-2F-224,2,56.6,14:31
MH-YX2-4F-2-413,3,50.4,14:31
MH-XXY-5F-508,4,42.8,14:31
MH-MLL-9F-A902,5,40.2,14:31
MH-MLL-4F-A406,6,29.4,14:31
MH-CLD-4F-439,7,27.4,14:31
MH-XSY-1F-105,8,26.8,14:31
MH-ZYXY-5F-01,9,25.0,14:31
MH-CLA-5F-502-1,10,23.8,14:31
MH-NS1-2F-203,1,42.6,14:32
MH-CLB-3F-311,2,32.4,14:32
MH-MLL-6F-A601,3,24.2,14:32
MH-BYGTSG-1F-07,4,22.0,14:32
MH-NS1-1F-105,5,19.2,14:32
MH-YXL-5-1F-01,6,18.2,14:32
MH-LZDTSG-2F-06,7,14.6,14:32
MH-FC1-4F-406,8,13.6,14:32
MH-LZDTSG-2F-05,9,13.4,14:32
MH-GCXLZX-B-3F-03,10,12.8,14:32
MH-MLL-6F-B604,1,161.6,14:33
MH-GCLXSYZX-5F-04,2,70.4,14:33
MH-JZG-2F-208-01,3,45.6,14:33
MH-CLC-3F-301,4,45.4,14:33
MH-FC2-2F-217,5,38.8,14:33
MH-WX-4F-415,6,37.8,14:33
MH-NS2-5F-0-508-1,7,37.8,14:33
MH-MLL-4F-B401,8,37.2,14:33
MH-HJL-4F-407,9,37.0,14:33
MH-MLL-2F-B219,10,36.6,14:33
MH-XXY-1F-115,1,129.8,14:34
MH-WX-4F-417-2,2,87.8,14:34
MH-FC1-4F-402,3,83.6,14:34
MH-CLF-5F-501,4,80.0,14:34
MH-LZDTSG-2F-06,5,72.4,14:34
MH-BYGTSG-2F-04,6,56.0,14:34
MH-CLF-4F-417,7,55.2,14:34
MH-YX2-1F-2-114,8,54.4,14:34
MH-MLL-3F-B308,9,52.8,14:34
MH-BYGTSG-2F-05,10,50.6,14:34
MH-GCLXSYZX-2F-01,1,44.0,14:35
MH-LZDTSG-3F-02,2,31.6,14:35
MH-MLL-6F-B608,3,26.4,14:35
MH-NS1-2F-217,4,20.4,14:35
MH-WLL-Z-7F-02,5,17.6,14:35
MH-MLL-7F-B731,6,15.0,14:35
MH-XXY-2F-212,7,14.0,14:35
MH-MLL-6F-A601,8,6.4,14:35
MH-GCLXSYZX-9#-OUT,9,4.8,14:35
MH-WLL-Z-2F-04,10,4.8,14:35
MH-BYGTSG-2F-04,1,135.0,14:36
MH-MLL-7F-A704,2,60.2,14:36
MH-WX-3F-309,3,58.6,14:36
MH-WLL-Z-2F-01,4,53.2,14:36
MH-BYGTSG-2F-05,5,50.6,14:36
MH-BYGTSG-4F-04,6,50.0,14:36
MH-XZY-2F-211,7,49.6,14:36
MH-LZDTSG-2F-02,8,37.0,14:36
MH-WLSYL-1F-02,9,36.2,14:36
XH-XSY-2F-S203-A,10,35.6,14:36
MH-WX-1F-108,1,150.4,14:37
MH-LWLZX-2F-02,2,93.6,14:37
MH-BYGSXX-3F-01,3,92.6,14:37
MH-MLL-7F-B731,4,84.6,14:37
MH-WX-5F-505-2,5,82.4,14:37
MH-MLL-9F-A908,6,78.0,14:37
MH-YX7-2F-214,7,76.0,14:37
MH-YX2-2F-2-221,8,57.8,14:37
MH-GCLXSYZX-3F-04,9,51.4,14:37
MH-CL-H-3F-313,10,50.6,14:37
MH-ZYXY-5F-01,1,79.2,14:38
MH-BYGTSG-4F-05,2,78.8,14:38
MH-HX-A-3F-302,3,68.2,14:38
MH-HJKXL-2F-08,4,65.2,14:38
MH-XSY-1F-115,5,61.4,14:38
MH-GCLXSYZX-3F-03,6,61.0,14:38
MH-ZYXY-6F-03,7,51.6,14:38
MH-JZG-4F-401,8,44.6,14:38
MH-GCLXSYZX-2F-01,9,42.4,14:38
MH-GCLXSYZX-5F-05,10,41.8,14:38
MH-MLL-5F-A506-2,1,119.2,14:39
MH-NS3-3F-303,2,91.4,14:39
MH-WX-3F-309,3,70.4,14:39
MH-MLL-6F-A602,4,59.2,14:39
MH-BYGTSG-3F-04,5,58.8,14:39
MH-YX2-4F-2-413,6,53.0,14:39
MH-YYG-2F-09,7,48.2,14:39
MH-HJL-5F-506,8,46.6,14:39
MH-YX2-5F-2-511,9,46.0,14:39
MH-XZY-1F-115,10,45.4,14:39
MH-GCLXSYZX-2F-02,1,62.2,14:40
MH-YX2-4F-2-413,2,46.6,14:40
MH-MLL-6F-A606,3,35.8,14:40
MH-MLL-7F-A702,4,30.6,14:40
MH-YX7-2F-205,5,30.0,14:40
MH-BYGTSG-4F-04,6,26.0,14:40
MH-GCLXSYZX-3F-06,7,26.0,14:40
MH-GCLXSYZX-3F-05,8,25.4,14:40
MH-YX-4A221,9,22.6,14:40
MH-BYGTSG-3F-01,10,19.6,14:40
MH-NS1-3F-303,1,65.4,14:41
MH-MLL-5F-A506-1,2,50.2,14:41
MH-BYGTSG-2F-05,3,50.0,14:41
MH-CLA-5F-502-2,4,48.4,14:41
MH-YX3-5F-500,5,42.6,14:41
MH-GCLXSYZX-5F-01,6,42.6,14:41
MH-YX7-2F-214,7,32.2,14:41
MH-CLB-2F-210,8,31.8,14:41
MH-CL-H-3F-313,9,30.6,14:41
MH-MLL-6F-A602,10,28.0,14:41
MH-MLL-2F-A201,1,23.8,14:42
MH-HJL-3F-309,2,23.8,14:42
MH-ZYXY-6F-06,3,22.6,14:42
MH-STHJS-2F-202,4,13.0,14:42
MH-MLL-2F-A203,5,9.6,14:42
MH-MLL-5F-A506-1,6,8.6,14:42
MH-FC1-4F-416,7,7.6,14:42
MH-YX3-2F-213,8,7.2,14:42
MH-XXY-1F-105,9,6.2,14:42
MH-BYGSXX-3F-01,10,6.0,14:42
MH-WX-4F-415,1,117.0,14:43
MH-JZG-2F-208-01,2,70.0,14:43
MH-NS3-5F-0-506,3,64.6,14:43
MH-FC2-3F-312,4,56.6,14:43
MH-XXY-1F-105,5,42.0,14:43
MH-STHJS-2F-205,6,41.6,14:43
MH-MLL-5F-B508,7,38.0,14:43
MH-BYGTSG-3F-04,8,35.6,14:43
MH-WLSYL-1F-02,9,34.2,14:43
MH-BYGTSG-1F-01,10,33.8,14:43
MH-YX7-3F-307,1,84.4,14:44
MH-ZYXY-6F-06,2,73.2,14:44
MH-BYGTSG-2F-05,3,63.8,14:44
MH-YX7-4F-405,4,63.0,14:44
MH-MLL-6F-B608,5,59.2,14:44
MH-BYGWLX-4F-01,6,58.8,14:44
MH-BYGTSG-1F-07,7,57.4,14:44
MH-FC1-5F-517,8,52.2,14:44
MH-MLL-9F-A909,9,47.0,14:44
MH-XXY-1F-107,10,44.8,14:44
MH-BYGTSG-2F-05,1,87.2,14:45
MH-LZDTSG-2F-06,2,32.8,14:45
MH-GCLXSYZX-5F-05,3,32.2,14:45
MH-WX-5F-514,4,28.0,14:45
MH-XSY-1F-115,5,16.2,14:45
MH-MLL-10F-A1008,6,15.4,14:45
MH-LZDTSG-2F-01,7,13.4,14:45
MH-XZY-3F-303,8,13.2,14:45
MH-NXSWXY-F3-1F-02,9,13.2,14:45
MH-XZY-2F-211,10,12.4,14:45
MH-MLL-7F-A702,1,82.6,14:46
MH-MLL-3F-B308,2,76.8,14:46
MH-CLB-4F-406,3,70.8,14:46
MH-LZDTSG-3F-01,4,67.2,14:46
MH-CLB-2F-204,5,66.8,14:46
MH-YX-4A423,6,47.6,14:46
MH-WX-4F-434,7,47.4,14:46
MH-BYGTSG-2F-05,8,46.2,14:46
MH-BYGTSG-4F-01,9,43.6,14:46
MH-NS3-1F-103-1,10,43.2,14:46
MH-YX7-5F-501,1,82.4,14:47
MH-YX3-5F-521,2,73.6,14:47
MH-MLL-9F-A906-2,3,63.4,14:47
MH-GMTYC-1F-09,4,53.2,14:47
MH-FC1-5F-518,5,51.6,14:47
MH-FC1-4F-406,6,49.4,14:47
MH-HKY-2F-213,7,48.0,14:47
MH-BYGSXX-3F-01,8,46.6,14:47
MH-XXY-4F-407,9,46.0,14:47
MH-CLB-2F-202,10,41.8,14:47
MH-ZYXY-5F-01,1,117.6,14:48
MH-MLL-4F-A406,2,77.0,14:48
MH-YX1-2F-XSBG,3,57.0,14:48
MH-FC1-5F-512,4,53.2,14:48
MH-XSY-3F-317,5,40.2,14:48
MH-HJKXL-2F-08,6,37.2,14:48
MH-CLB-3F-304,7,33.8,14:48
MH-GCLXSYZX-1F-01,8,33.4,14:48
MH-YX2-1F-2-112,9,32.6,14:48
MH-YYG-1F-01,10,31.0,14:48
MH-BYGTSG-2F-03,1,114.8,14:49
MH-NS3-2F-0-XXS,2,88.0,14:49
MH-LZDTSG-3F-02,3,81.0,14:49
MH-GCLXSYZX-3F-01,4,80.4,14:49
MH-HX-A-5F-526,5,67.4,14:49
MH-BYGTSG-3F-04,6,53.4,14:49
MH-ZYXY-6F-01,7,52.6,14:49
MH-YYG-2F-09,8,52.6,14:49
MH-BYGTSG-1F-07,9,43.4,14:49
MH-YX2-4F-2-413,10,37.0,14:49
MH-CLD-4F-403,1,32.4,14:50
MH-CLB-3F-305,2,30.2,14:50
MH-GCLXSYZX-2F-01,3,11.8,14:50
MH-BYGTSG-1F-01,4,9.6,14:50
MH-XZY-4F-411,5,9.2,14:50
MH-NS3-2F-223,6,9.0,14:50
MH-WX-2F-209,7,8.8,14:50
MH-MLL-2F-A211,8,7.2,14:50
MH-D1CY-2F-03,9,6.8,14:50
MH-YXL-5-3F-01,10,6.2,14:50
MH-GCLXSYZX-5F-01,1,92.0,14:51
MH-MLL-5F-B508,2,86.0,14:51
MH-HJL-3F-308,3,74.4,14:51
MH-FC2-4F-402,4,51.4,14:51
MH-MLL-6F-A601,5,51.0,14:51
MH-CLC-3F-302,6,50.0,14:51
MH-BYGTSG-2F-03,7,45.6,14:51
MH-YX2-5F-2-511,8,44.0,14:51
MH-MLL-4F-B406-1,9,40.0,14:51
MH-YXL-6-4F-01,10,38.2,14:51
MH-MLL-5F-A506-2,1,71.0,14:52
MH-YX2-5F-2-511,2,33.4,14:52
MH-LZDTSG-2F-05,3,19.8,14:52
MH-YXL-7-3F-01,4,17.2,14:52
MH-XZY-3F-313,5,15.0,14:52
MH-XSY-1F-115,6,13.2,14:52
MH-YX1-3F-301-B,7,11.2,14:52
MH-HX-A-3F-301,8,10.6,14:52
MH-XSY-3F-303,9,10.4,14:52
MH-CLF-2F-211-2,10,10.2,14:52
MH-ZYXY-6F-06,1,133.8,14:53
MH-LZDTSG-2F-01,2,74.6,14:53
MH-WX-5F-514,3,72.8,14:53
MH-NS2-1F-101,4,41.0,14:53
MH-YX2-1F-2-114,5,39.0,14:53
MH-CLB-2F-205,6,38.0,14:53
MH-MLL-1F-A111,7,35.0,14:53
MH-MLL-3F-A301,8,33.4,14:53
MH-HX-A-5F-523,9,31.8,14:53
MH-MLL-4F-B408,10,31.0,14:53
MH-MLL-4F-A406,1,45.6,14:54
MH-BYGTSG-1F-01,2,42.8,14:54
MH-XZY-1F-113,3,41.8,14:54
MH-XXY-5F-508,4,37.6,14:54
MH-LZDTSG-3F-09,5,36.6,14:54
MH-NSSYL-2F-207,6,32.2,14:54
MH-WX-4F-419,7,32.0,14:54
MH-ZYXY-6F-06,8,32.0,14:54
MH-WX-4F-415,9,31.0,14:54
MH-FC1-3F-305,10,30.2,14:54
MH-HX-A-5F-538B,1,61.4,14:55
MH-CL-E-2F-02,2,58.6,14:55
MH-WLSYL-1F-02,3,45.2,14:55
MH-NS3-3F-XXS,4,39.0,14:55
MH-CL-H-3F-301,5,38.8,14:55
MH-CL-C-2F-06,6,38.2,14:55
MH-GCLXSYZX-5F-04,7,37.6,14:55
MH-HJL-2F-B207,8,33.8,14:55
MH-YX1-2F-XSBG,9,29.8,14:55
MH-BYGTSG-3F-04,10,29.2,14:55
MH-XXY-4F-407,1,136.0,14:56
MH-YX1-1F-101,2,72.0,14:56
MH-NXSWXY-F2-1F-01,3,52.4,14:56
MH-BYGTSG-3F-05,4,44.8,14:56
MH-MLL-6F-A606,5,44.4,14:56
MH-NS2-2F-212,6,35.6,14:56
MH-YX3-4F-401,7,33.0,14:56
MH-CLB-3F-304,8,32.4,14:56
MH-WX-3F-304,9,31.6,14:56
MH-WX-3F-311,10,31.2,14:56
MH-WX-1F-108,1,115.6,14:57
MH-WLL-Z-8F-01,2,70.2,14:57
MH-YX2-1F-2-112,3,65.0,14:57
MH-HX-A-3F-302,4,63.4,14:57
MH-NS2-5F-0-508-1,5,52.8,14:57
MH-CLB-4F-405,6,50.8,14:57
MH-HX-A-5F-535,7,43.2,14:57
MH-FC1-4F-406,8,42.2,14:57
MH-BYGSXX-3F-01,9,39.4,14:57
MH-STHJS-2F-205,10,38.8,14:57
MH-ZYXY-5F-01,1,151.2,14:58
MH-XSY-1F-115,2,132.0,14:58
MH-XXY-1F-112,3,67.0,14:58
MH-BYGTSG-4F-05,4,49.4,14:58
MH-GCLXSYZX-3F-03,5,49.0,14:58
MH-LXZL-4F-424-1,6,45.6,14:58
MH-LZDTSG-3F-02,7,40.4,14:58
MH-MLL-10F-A1021,8,34.0,14:58
MH-WX-2F-201,9,33.8,14:58
MH-HX-A-5F-518,10,28.4,14:58
MH-BYGTSG-2F-04,1,131.4,14:59
MH-WX-4F-407,2,92.0,14:59
MH-YX3-3F-310,3,63.2,14:59
MH-MLL-5F-A506-1,4,60.4,14:59
MH-MLL-4F-B401,5,57.8,14:59
MH-BYGTSG-3F-04,6,55.0,14:59
MH-YX3-3F-306,7,45.8,14:59
MH-CLB-3F-304,8,44.6,14:59
MH-XXY-2F-213,9,43.4,14:59
MH-LZDTSG-3F-02,10,38.0,14:59
MH-YX4B-4B211,1,81.2,15:00
MH-HJL-3F-309,2,69.8,15:00
MH-BYGTSG-1F-01,3,48.6,15:00
MH-XSY-1F-108,4,45.4,15:00
MH-MLL-6F-B608,5,30.6,15:00
MH-WLSYL-1F-02,6,29.8,15:00
MH-HKY-2F-210,7,26.4,15:00
MH-HJKXL-2F-08,8,26.2,15:00
MH-ZYXY-6F-01,9,26.2,15:00
MH-CLD-4F-416,10,25.4,15:00
MH-CLF-2F-201,1,95.2,15:01
MH-ZYXY-5F-01,2,70.4,15:01
MH-YX3-3F-310,3,44.6,15:01
MH-BYGTSG-2F-05,4,44.6,15:01
MH-WX-2F-201,5,36.2,15:01
MH-MLL-6F-B606-2,6,29.6,15:01
MH-YX2-2F-2-221,7,29.4,15:01
MH-XSY-2F-211,8,29.2,15:01
MH-HX-A-3F-301,9,28.8,15:01
MH-XXY-3F-305,10,28.6,15:01
MH-WX-1F-128,1,78.2,15:02
MH-MLL-3F-B308,2,64.6,15:02
MH-MLL-2F-B201,3,54.6,15:02
MH-CLF-5F-519,4,44.8,15:02
MH-WLSYL-1F-02,5,39.4,15:02
MH-MLL-6F-A601,6,36.2,15:02
MH-NS2-1F-101,7,35.0,15:02
MH-FC2-3F-312,8,30.2,15:02
MH-CLB-3F-304,9,25.4,15:02
MH-LZDTSG-3F-01,10,23.6,15:02
MH-MLL-4F-B404,1,61.8,15:03
MH-ZYXY-6F-06,2,58.4,15:03
MH-MLL-5F-B508,3,51.6,15:03
MH-MLL-6F-B608,4,48.0,15:03
MH-WX-4F-415,5,43.0,15:03
MH-GCLXSYZX-4F-05,6,38.0,15:03
MH-CLE-3F-303,7,35.6,15:03
MH-YX7-5F-510,8,33.6,15:03
MH-FC2-5F-511,9,31.8,15:03
MH-WX-2F-201,10,27.0,15:03
MH-CLD-4F-439,1,71.6,15:04
MH-WX-2F-201,2,66.2,15:04
XH-XSY-4F-S404A,3,63.0,15:04
MH-CL-H-3F-311,4,60.4,15:04
MH-WLSYL-1F-02,5,45.6,15:04
MH-BYGTSG-2F-04,6,37.6,15:04
MH-HJL-2F-B204,7,36.4,15:04
MH-LZDTSG-2F-06,8,35.6,15:04
MH-ZWL-1F-02,9,32.0,15:04
MH-XXY-3F-313,10,31.4,15:04
MH-MLL-3F-B308,1,60.0,15:05
MH-BYGTSG-3F-04,2,58.2,15:05
MH-SXL-1F-05,3,57.0,15:05
MH-YX6-3F-306,4,44.0,15:05
MH-CLD-4F-439,5,38.8,15:05
MH-ZYXY-6F-06,6,37.8,15:05
MH-MLL-6F-A606,7,37.6,15:05
MH-HKY-4F-414,8,37.4,15:05
MH-CLB-2F-206,9,36.0,15:05
MH-XXY-4F-407,10,35.6,15:05
MH-BYGTSG-2F-04,1,92.2,15:06
MH-LZDTSG-2F-06,2,87.6,15:06
MH-CLB-2F-206,3,82.8,15:06
MH-YX7-3F-303,4,81.2,15:06
MH-MLL-6F-A606,5,65.6,15:06
MH-XXY-4F-407,6,57.2,15:06
MH-BYGTSG-2F-03,7,37.6,15:06
MH-LZDTSG-2F-05,8,37.4,15:06
MH-FC1-2F-203,9,34.6,15:06
MH-XZY-2F-212,10,33.6,15:06
MH-BYGTSG-2F-05,1,109.2,15:07
MH-LZDTSG-2F-01,2,90.2,15:07
MH-CLB-2F-202,3,88.4,15:07
MH-CL-E-3F-01,4,87.6,15:07
MH-YX7-2F-214,5,48.4,15:07
MH-SXL-1F-05,6,44.6,15:07
MH-MLL-9F-A901,7,42.8,15:07
MH-MLL-7F-A712,8,39.4,15:07
MH-CLF-2F-211-2,9,38.4,15:07
MH-NS1-4F-417,10,36.8,15:07
MH-ZYXY-5F-01,1,212.2,15:08
MH-NS1-3F-303,2,69.8,15:08
MH-XXY-1F-112,3,58.6,15:08
MH-BYGTSG-4F-05,4,56.8,15:08
MH-HX-A-3F-302,5,50.8,15:08
MH-NS2-4F-409,6,42.6,15:08
MH-MLL-10F-A1021,7,40.8,15:08
MH-CLB-2F-206,8,40.2,15:08
MH-SDL-2F-N201,9,40.0,15:08
MH-BYGTSG-3F-04,10,37.0,15:08
MH-NS3-3F-XXS,1,96.2,15:09
MH-LWLZX-2F-07,2,42.6,15:09
MH-MLL-4F-A408,3,41.8,15:09
MH-YX2-4F-2-413,4,36.8,15:09
MH-YX3-5F-521,5,36.4,15:09
MH-MLL-10F-A1008,6,36.2,15:09
MH-CL-E-3F-01,7,34.0,15:09
MH-CLD-3F-333,8,30.4,15:09
MH-MLL-5F-A506-1,9,29.0,15:09
MH-GCLXSYZX-5F-04,10,27.8,15:09
MH-BYGSXX-3F-01,1,95.2,15:10
MH-NS3-5F-0-506,2,86.8,15:10
MH-MLL-6F-B606-2,3,34.0,15:10
MH-HKY-2F-208,4,33.2,15:10
MH-MLL-7F-A708,5,30.8,15:10
MH-YX4B-4B211,6,30.2,15:10
MH-BYGTSG-4F-04,7,27.0,15:10
MH-YX-4A323B,8,26.2,15:10
MH-CLF-2F-211-1,9,25.8,15:10
MH-SXL-1F-05,10,25.4,15:10
MH-MLL-5F-A504-1,1,41.6,15:11
MH-CLA-5F-502-1,2,36.0,15:11
MH-FC1-2F-215,3,33.8,15:11
MH-CLD-4F-403,4,32.4,15:11
MH-YX2-5F-2-511,5,31.4,15:11
MH-HKY-2F-201,6,31.4,15:11
MH-MLL-7F-A708,7,30.6,15:11
MH-HX-A-5F-518,8,28.6,15:11
MH-BYGTSG-2F-05,9,28.4,15:11
MH-HX-A-5F-535,10,26.6,15:11
MH-LZDTSG-3F-01,1,43.8,15:12
MH-BYGTSG-2F-04,2,40.4,15:12
MH-MLL-9F-A906-1,3,35.0,15:12
MH-NS3-5F-0-506,4,33.4,15:12
MH-CLE-3F-301-2,5,32.2,15:12
MH-NS3-1F-109,6,31.6,15:12
MH-BYGTSG-2F-01,7,29.0,15:12
MH-NS3-2F-0-XXS,8,28.6,15:12
MH-CLF-4F-411,9,28.2,15:12
MH-YX6-3F-306,10,27.2,15:12
MH-YXL-4CD-B-4F410-01,1,46.6,15:13
MH-HX-A-5F-515,2,43.8,15:13
MH-CLD-5F-517,3,40.8,15:13
MH-WX-1F-128,4,39.0,15:13
MH-FC1-5F-512,5,35.4,15:13
MH-HKY-4F-419,6,29.6,15:13
MH-WX-4F-415,7,27.8,15:13
MH-YX2-1F-2-114,8,27.0,15:13
MH-YYG-1F-07,9,26.2,15:13
MH-LZDTSG-3F-01,10,25.6,15:13
MH-YX4B-4B211,1,66.8,15:14
MH-CLB-3F-311,2,59.8,15:14
MH-CLD-4F-439,3,56.6,15:14
MH-BYGTSG-2F-04,4,52.6,15:14
MH-CLF-3F-317-1,5,48.4,15:14
MH-STHJS-2F-211,6,43.0,15:14
MH-NS1-3F-0-YJ,7,42.0,15:14
MH-WX-3F-304,8,40.0,15:14
MH-YX3-2F-208,9,39.8,15:14
MH-YX3-2F-207,10,36.0,15:14
MH-MLL-5F-A506-1,1,70.2,15:15
MH-YX-4A323B,2,61.2,15:15
MH-MLL-6F-A608,3,45.2,15:15
MH-BYGTSG-3F-04,4,32.2,15:15
MH-ZYXY-5F-01,5,31.0,15:15
MH-WX-4F-417-1,6,29.4,15:15
MH-MLL-7F-A702,7,29.2,15:15
MH-HX-A-1F-111,8,27.4,15:15
MH-MLXY-N-5F-04,9,23.6,15:15
MH-NSSXL-1F-112,10,23.4,15:15
MH-GCLXSYZX-4F-02,1,82.4,15:16
MH-BYGTSG-2F-04,2,78.0,15:16
MH-LWLZX-2F-02,3,41.4,15:16
MH-MLL-10F-A1006,4,38.8,15:16
MH-LZDTSG-2F-05,5,38.0,15:16
MH-LZDTSG-2F-01,6,35.2,15:16
MH-MLL-2F-A201,7,33.0,15:16
MH-XXY-3F-310,8,28.2,15:16
MH-YX2-3F-2-315,9,26.6,15:16
MH-MLL-3F-B308,10,25.2,15:16
MH-NS2-5F-0-508-1,1,57.2,15:17
MH-CLF-2F-211-2,2,55.2,15:17
MH-YX7-5F-507,3,52.4,15:17
MH-YX2-4F-2-411,4,46.0,15:17
MH-BYGSXX-3F-01,5,42.8,15:17
MH-FC2-5F-510,6,42.4,15:17
MH-WX-3F-311,7,34.6,15:17
MH-YX3-3F-301,8,32.8,15:17
MH-NS3-1F-109,9,28.4,15:17
MH-YX-4A323B,10,28.4,15:17
MH-MLL-4F-B406-1,1,81.0,15:18
MH-ZYXY-5F-01,2,78.2,15:18
MH-YX1-2F-XSBG,3,69.0,15:18
MH-MLL-6F-A601,4,54.0,15:18
MH-BYGTSG-2F-04,5,50.2,15:18
MH-HJKXL-2F-08,6,47.0,15:18
MH-XXY-4F-407,7,33.2,15:18
MH-CLE-2F-203,8,33.2,15:18
MH-NS3-3F-XXS,9,25.6,15:18
MH-WX-4F-417-2,10,25.0,15:18
